Account Number,Account Holder,Bank Name,Account Type,Balance,Currency,Branch Code,Branch Name,Account Status,Creation Date
208766864198,Natalie Thompson,Bailey Group,Checking,176600.9,AUD,6469,New Michelleborough,Active,2023-06-09
200031131083,Holly Parks,"Johnson, Calderon and Hanson",Savings,782697.25,USD,4556,Port Debramouth,Inactive,2020-01-03
747613461071,Luis Chavez,Lewis-Schultz,Investment,907727.52,EUR,3343,Millerland,Active,2021-02-14
167895922402,Amy King,Sullivan LLC,Investment,812361.85,EUR,9782,New Christopher,Suspended,2016-12-23
331963350174,Tony Miller,Garner-Turner,Credit,421489.34,AUD,6868,South Nicholasland,Inactive,2018-01-27
105513082437,Brianna White,"Kelley, Anderson and Tyler",Savings,504863.36,GBP,2464,Lake Lorimouth,Inactive,2017-12-07
237204352311,Alex Wiggins,Davis-Park,Credit,27694.04,GBP,8683,East Maryport,Inactive,2021-06-28
313522108455,Adam Johnston,Stark LLC,Credit,882226.95,AUD,4318,Port Kristaland,Inactive,2017-11-30
250978460251,Peter Scott,"Cunningham, Robbins and Bonilla",Credit,971033.36,USD,2701,West Emilytown,Active,2018-07-17
243313107141,Richard Escobar,"Gardner, Davidson and Farmer",Investment,490717.08,GBP,3765,Lake Amyburgh,Active,2018-05-26
338967406231,Wayne Flores,Schwartz Ltd,Savings,168781.83,GBP,5325,New Cody,Active,2024-08-06
550679719171,Michael Stewart,Reynolds and Sons,Investment,25889.63,EUR,3486,Port Donna,Inactive,2018-02-04
641790681828,Nathan Anderson,Snow LLC,Credit,687383.39,EUR,2235,Lake Shane,Active,2019-07-12
541200237103,Robert Ross,Meyer Group,Investment,283787.31,EUR,7905,Ellisonborough,Suspended,2022-03-06
175542050609,Linda Thompson,Jackson-Spencer,Savings,692907.29,GBP,8164,Lake Pennyburgh,Active,2019-11-10
128059519250,Shane Freeman,"Salazar, Jones and Chambers",Savings,378148.4,AUD,6917,West Miguel,Active,2022-05-22
797397452885,Laura Tate,Clark PLC,Investment,551751.65,USD,3144,Christinaburgh,Active,2024-02-05
179040501145,Diane Shaffer,Davidson-Matthews,Savings,235158.16,AUD,2559,West April,Suspended,2015-11-25
843828508175,Kevin Crawford,Rogers-Fox,Investment,658732.47,GBP,9045,Dunlapview,Inactive,2020-04-05
372065603485,Ashley Adams DDS,Morrow LLC,Investment,70325.51,JPY,3030,Acostaberg,Suspended,2016-06-02
223845580697,David Black,Velez-Carter,Credit,546158.99,USD,9584,Gravesport,Active,2023-07-11
232390909171,Evan Blankenship,Sloan PLC,Investment,828966.5,JPY,2939,Angelaview,Inactive,2019-12-24
187502986715,Kimberly Lee,Allen-Fuentes,Credit,825710.59,EUR,2268,Josephburgh,Inactive,2015-10-31
824513616792,Lisa Gonzalez,Parker-Wilson,Savings,142363.62,GBP,4067,Garrettland,Active,2023-08-13
147337842738,Susan Vance,Garcia PLC,Investment,32455.35,USD,2263,Elizabethland,Suspended,2016-10-02
320831093448,Casey Burch,Baldwin LLC,Checking,475457.89,USD,8923,Jamesberg,Active,2017-03-11
113873417414,Alec Garrison,Washington-Hoffman,Investment,332094.82,EUR,4316,New Craigbury,Inactive,2015-08-22
863866671176,Jason Martin,Ellis-Wang,Checking,269787.16,EUR,9631,Gibbsfort,Active,2015-07-26
762152814925,Austin Foster,Dyer Inc,Credit,669261.91,JPY,7731,Elijahtown,Inactive,2018-12-21
133839175959,Joel Taylor,"Mcclain, Rojas and Jones",Credit,909213.31,EUR,3714,Fisherland,Active,2019-03-04
133608422329,Julia Coleman,"Owens, King and Wiggins",Savings,999731.5,AUD,6641,West Ashley,Suspended,2015-09-29
250871125572,Brittany Baker,"Bauer, Smith and Kirby",Savings,574423.97,AUD,4730,Richardburgh,Active,2023-08-27
184593221276,Anthony Santiago,"Munoz, Scott and Newton",Credit,493199.63,JPY,5374,Julianmouth,Active,2015-05-30
226703450137,Steven Walls,Cordova Group,Credit,535516.24,JPY,4273,Alvaradoview,Inactive,2015-03-30
150706192169,Shelby Marshall,"Fitzgerald, King and Smith",Savings,126398.16,USD,3732,East Leslie,Inactive,2015-11-04
422115009799,Sophia White,Jones-Moses,Savings,18423.4,GBP,7668,South Tanya,Inactive,2017-06-10
290282223618,Linda Walker,"Thompson, Donaldson and Richardson",Checking,331865.67,AUD,7732,Port Michael,Suspended,2024-01-27
218928245262,Kurt Matthews,"Salas, Thompson and Burnett",Savings,245967.3,EUR,1569,Atkinsfort,Inactive,2023-12-18
913729726161,William Thompson,"Patel, Andrews and Vargas",Investment,531035.13,EUR,4044,Lake Kimberly,Active,2018-01-28
139545116961,Lisa Jenkins,"Strickland, Moore and Smith",Credit,146820.1,JPY,2104,South Taraport,Active,2024-01-01
219987844167,Jordan Wilson,Howell LLC,Credit,975589.66,EUR,9546,New Joseph,Active,2018-05-12
267255093943,Nicole Briggs,Reynolds-Potts,Savings,612205.36,AUD,3357,Gibsonview,Active,2016-12-08
317346054230,David Spencer,Adams Ltd,Credit,521244.69,USD,4878,Frankburgh,Active,2020-10-27
196186926586,Cody Miller,"Sullivan, Martin and Hebert",Checking,604672.9,JPY,5976,Lake Thomas,Active,2015-07-30
176566305993,Holly Arias,Hernandez Ltd,Savings,546000.69,AUD,5281,North Adam,Inactive,2023-10-22
840354217245,Anthony Soto,Riggs-Gonzalez,Investment,583362.51,GBP,6745,Maryhaven,Inactive,2022-10-09
288892602740,Amanda Grant DDS,Waller PLC,Investment,496185.26,USD,2211,Lake Ginashire,Inactive,2019-10-27
243495482035,Elizabeth Cantrell,Cunningham Inc,Investment,729734.3,JPY,7592,Lynchchester,Suspended,2017-03-27
329779559532,Robert Phillips,Flores Ltd,Investment,706259.94,JPY,6598,Port Maria,Active,2015-12-29
219805876752,Sara Powell,Bell-Deleon,Investment,879642.17,USD,5921,Tonychester,Inactive,2019-04-18
135321032771,Rachel Pearson,Franklin-Kim,Checking,865385.5,USD,5798,Sarahberg,Active,2024-07-06
667944181231,Brian Martin,Patterson Group,Credit,52780.38,USD,6792,Larrytown,Inactive,2020-07-01
849512025823,Ryan Berry,Boyd-Moore,Credit,337209.53,USD,7699,East Austintown,Suspended,2018-02-23
868777747254,Judith Johnson,"Potter, Stevens and Smith",Savings,3531.29,EUR,7290,South Sandraville,Inactive,2016-05-26
335314773417,Matthew Wright,Foster PLC,Credit,982245.44,AUD,1274,North Rhonda,Active,2022-09-17
711557289093,Brenda Hernandez,Baker LLC,Savings,875292.48,AUD,5390,Port Kyle,Inactive,2024-04-08
321344651305,Heidi Johnson,"Reyes, Williams and Bowen",Investment,275477.67,GBP,5879,South Thomasbury,Active,2017-10-18
310597320790,James Allen,Rodriguez-Brown,Investment,291736.36,AUD,7304,West Heather,Active,2020-06-15
129168553300,Emily Mcgrath,Mendoza Ltd,Checking,695350.21,EUR,2473,Belindaberg,Active,2023-04-11
247796688148,David Dixon,Simmons-White,Investment,747495.31,EUR,3798,East Ricky,Inactive,2022-02-19
337400298740,Brooke Jackson,"Warren, Vazquez and Burns",Savings,945195.81,USD,7775,Danielmouth,Inactive,2015-04-13
181917606768,George Rice,Doyle-Medina,Checking,994223.03,JPY,9189,Leonbury,Active,2016-11-03
160194196349,Ryan Jones,"Phillips, Gibson and Young",Investment,330169.77,EUR,6731,New Feliciaview,Suspended,2022-08-16
305087638747,Shane Clarke,Hodge-Ramirez,Checking,150002.5,EUR,1789,West Joseph,Active,2020-05-11
147937531612,Amy Little,Jennings and Sons,Credit,299503.17,USD,5095,Port Markland,Active,2017-09-15
190919744925,Sharon Walters,"Webb, Mcclain and Wood",Investment,776467.73,USD,4069,North Jennifer,Active,2015-11-24
118351470753,Frederick Vaughn,Salas and Sons,Credit,359155.86,EUR,2889,Perryland,Active,2017-09-14
240036313409,Patricia Kemp,Kim LLC,Checking,204190.44,GBP,6382,New Melissa,Suspended,2020-12-22
123707220491,Ryan Vasquez,Norris-King,Credit,841572.72,JPY,2980,North Laura,Suspended,2021-08-01
284474399778,Edward Harris,Rowe PLC,Investment,791285.4,EUR,4582,Josephmouth,Active,2016-09-27
211712871110,Robin Hernandez,Martinez-Farmer,Credit,981277.67,AUD,8021,Simmonsville,Active,2015-06-07
128723384614,Alexandria Cox,Li-Jones,Investment,256012.58,USD,9888,West Michael,Inactive,2018-01-02
198764657618,Karen Anderson,"Ferguson, Garrett and Brown",Savings,790267.9,JPY,7212,South Johnland,Active,2024-08-07
242284538145,Edgar Richards,Ho PLC,Investment,678546.64,GBP,5418,Lake Jessicaland,Active,2023-06-19
600802920304,Kelly Garza,"Bowers, Porter and Schmidt",Investment,981157.0,JPY,6646,Samanthaberg,Suspended,2018-04-09
166210168378,Deborah Mitchell,Ballard PLC,Credit,21787.39,USD,8360,Landryton,Suspended,2022-03-26
215238450346,Jon Brown,Landry-May,Investment,536546.93,USD,1155,South Nicholashaven,Active,2016-12-29
271627603101,Paula Nguyen,"Hughes, Jones and Thomas",Investment,219908.31,GBP,6602,Port Jose,Suspended,2017-07-11
350403622645,Adam Dyer,"Robinson, Snyder and Miller",Credit,522174.96,AUD,8720,Jasonstad,Inactive,2018-12-03
404626111117,Erin Carter,"Fox, Soto and Kennedy",Savings,769511.2,AUD,3358,Gallagherfort,Suspended,2015-04-02
331149271561,Colin Lambert,Wright-Cox,Investment,543471.39,JPY,2342,West Lisafurt,Active,2022-08-27
150693966549,Steven Barton,Tanner Ltd,Investment,566383.59,USD,6004,South Richard,Inactive,2022-10-01
250474898276,Thomas Hayes,Yang PLC,Credit,720713.69,AUD,2343,Cowanfurt,Active,2018-02-18
536729726530,Douglas Bryant,"Marsh, Stokes and Navarro",Credit,883868.83,EUR,4658,Nicolasbury,Active,2020-01-07
118659174043,Debra Todd,Chen-Garrett,Credit,759277.64,JPY,6486,Lake Robert,Suspended,2020-07-31
121048174807,Thomas Reeves,Finley PLC,Checking,551331.45,JPY,8256,Jacksonberg,Inactive,2015-04-21
563819435835,Isaac Fritz,Baldwin LLC,Checking,78776.53,JPY,8387,Rachelfort,Inactive,2016-06-04
108054475628,William Miles,Savage-Bush,Checking,143963.05,USD,3166,South Andrewmouth,Suspended,2022-06-12
254483371351,Leah Rose,Edwards-West,Checking,756433.42,USD,1165,New Seanhaven,Inactive,2020-07-24
212358398586,Kevin Chandler,Thornton PLC,Credit,415513.91,JPY,4838,West Amber,Active,2018-04-25
119230529781,Jason Stewart,Hamilton Group,Savings,42762.74,GBP,1932,Leeshire,Inactive,2021-03-28
290149029578,Nicole James,Francis-King,Credit,730895.52,EUR,2429,West Lindafort,Suspended,2019-12-19
267057887012,Alexander Cardenas,Harrington and Sons,Credit,31929.12,JPY,7263,New Paulstad,Suspended,2021-10-15
250199679641,Jason Thomas,Vasquez and Sons,Checking,990295.16,USD,8558,West Janice,Inactive,2016-03-15
322790979540,Gina Salazar,Rose-Martinez,Credit,15340.74,AUD,1878,East Yolanda,Suspended,2023-05-08
326153752844,Jeremy Spence,Fleming Ltd,Checking,237542.6,GBP,3374,North Janicechester,Inactive,2021-02-01
663719601059,Kayla Esparza,Ortega-Wolf,Savings,144973.27,USD,5136,Stoutshire,Active,2016-04-16
186805541960,Dr. Alyssa Baker,Petersen-Suarez,Credit,415522.41,AUD,4627,New Maryberg,Suspended,2023-03-20
252509850330,Anthony Martinez,Blair and Sons,Savings,851773.27,JPY,8611,Lake Taylorland,Inactive,2020-11-29
673985061530,Adam Zimmerman,Christensen-Ware,Investment,620446.44,GBP,6886,North Tiffany,Suspended,2016-11-24
145998013990,Thomas White,"Armstrong, Costa and Guzman",Investment,284040.78,GBP,5775,West Mollyberg,Inactive,2014-09-20
309618681153,Michael Turner,Davis-Jefferson,Checking,679544.9,AUD,5745,Bakermouth,Suspended,2024-07-03
213148053194,Brian Lewis,"Frazier, Cordova and Aguilar",Investment,28567.71,EUR,2390,West Kristinmouth,Inactive,2015-02-12
316925690278,Cory Lynn,Garcia-Fitzpatrick,Investment,647767.02,AUD,1826,Port Ronaldburgh,Suspended,2022-09-06
218991599154,Eileen Martin,Wilkerson-Hall,Investment,145034.46,USD,6614,Ryanbury,Inactive,2014-09-22
265693909589,John Nash,Caldwell-Reyes,Investment,957103.4,EUR,2600,Port Carla,Suspended,2017-10-08
264051419354,Megan Lee,Armstrong Ltd,Investment,146665.32,JPY,5484,Wellschester,Active,2017-10-08
452040287304,Gregory Pratt,"Medina, Wise and Skinner",Credit,18512.08,AUD,6278,Joshuaville,Active,2019-01-05
178778708732,Derrick Lopez,Vaughn-Romero,Savings,269372.96,EUR,6357,Port Brenda,Active,2018-07-04
781731229531,Whitney Adams,Morton-Coleman,Credit,143763.24,EUR,5551,Anthonymouth,Inactive,2015-05-11
140802442002,Tiffany Branch,"Duncan, Hunt and Phillips",Investment,551412.13,AUD,8281,Martinezchester,Active,2019-05-12
158751780352,Janice Aguilar,Powers and Sons,Investment,515694.92,EUR,8764,Lake Robin,Inactive,2019-03-13
104384818468,Jeffrey Lin,Robinson-Daniels,Investment,520956.36,EUR,9225,North Sarahview,Suspended,2014-11-25
332361839312,Stephen Ward,Kent-Turner,Checking,747347.92,GBP,3182,West Erinmouth,Inactive,2015-02-24
274024277707,Joseph Powell,Rivera-Dillon,Checking,662349.97,EUR,3241,Port Victoria,Suspended,2015-09-09
261296155488,Michael Johnson,Rodriguez PLC,Investment,680581.08,JPY,9124,North Patriciamouth,Active,2019-05-22
175876545078,Michael Murray,Holt-Ashley,Savings,148717.84,USD,3638,North Lisa,Inactive,2018-04-30
124754942815,Kathy Farmer,Graham Group,Savings,322596.37,AUD,2235,East Thomas,Active,2023-01-05
121667514355,Debra Holland,"Li, Hall and Garcia",Credit,898816.98,JPY,3735,Potterfurt,Inactive,2014-12-03
257119106089,Nancy Montgomery,Gregory-Foley,Checking,586479.55,EUR,4162,Garyfort,Inactive,2022-03-30
168466737433,James Banks,Johnson-Morrow,Savings,432815.23,GBP,2189,Jasonberg,Active,2015-01-15
108473888440,Mary Harvey,Scott-Salazar,Checking,668958.02,GBP,8212,Dennisview,Inactive,2019-12-10
251702679724,Jennifer Meza,"Dawson, Robinson and Holland",Credit,824388.31,USD,4420,New Nathan,Inactive,2014-11-26
250497408591,Jason Hood,"Middleton, Clarke and Rodriguez",Credit,963087.07,GBP,9195,Lake Jesse,Inactive,2021-08-04
127979233926,Ms. Robin Robinson MD,"Anderson, Durham and Wilson",Investment,38495.59,USD,1359,Michaelstad,Inactive,2017-11-10
242738752192,Michael Barry,Taylor-Parker,Credit,673484.63,GBP,9511,Hobbsburgh,Inactive,2014-09-20
231781818213,Anne Brown,Cole and Sons,Savings,325429.42,USD,7335,Amberville,Active,2023-09-16
621629287348,Vanessa Marquez,"Carter, Johnson and Pearson",Credit,78697.83,EUR,4698,East Luisview,Active,2020-12-26
787234266408,Christopher Hudson,Arias-Berry,Savings,339160.4,USD,9093,Port Richard,Active,2017-09-07
688321292660,John George,Freeman-Lopez,Savings,538468.98,GBP,4295,Port Deborah,Inactive,2021-02-01
184472040672,Matthew Jackson,Campbell Group,Savings,684809.67,GBP,6338,Benderport,Inactive,2021-09-29
679428925117,Joshua Lynch,Mcdonald Inc,Savings,446422.6,EUR,7688,Ariaston,Suspended,2020-05-11
136847778804,Benjamin Jones,"Berg, Oliver and Nguyen",Investment,715569.58,GBP,6161,Lake Charlestown,Inactive,2022-08-24
178184796341,Amy Anderson,Robinson-Everett,Checking,264420.11,AUD,7899,Douglasstad,Inactive,2019-03-23
564636896632,Mackenzie Martin,Coleman Group,Credit,574773.39,EUR,2847,Kingview,Inactive,2016-05-21
207782430651,Kari King,"Perry, Adams and Perez",Checking,276372.46,GBP,7400,Jeremiahshire,Active,2023-04-07
297783776585,Amanda Bailey,Ramirez-Horton,Checking,730609.72,EUR,2929,Madelinechester,Suspended,2017-02-05
124591230675,Patrick Martin,"Cole, Webb and Williams",Investment,22358.48,EUR,9506,New Kellystad,Active,2018-08-04
239990735591,Meghan Smith,Peterson-Williams,Credit,326287.8,EUR,9289,Ramosburgh,Suspended,2019-02-14
239333037144,Peter Edwards,Thomas Inc,Credit,211149.64,AUD,4531,Allenbury,Inactive,2019-03-16
477362281439,Jonathan Nguyen,"Hanson, Whitehead and Smith",Credit,955460.1,GBP,2290,Port Shannon,Suspended,2021-05-07
308332059460,Shannon Perez,Duran PLC,Investment,565419.13,EUR,5752,Lake Casey,Inactive,2020-02-15
265046070859,Jeremy Branch,"Jimenez, Huynh and Dunn",Investment,492160.6,GBP,3756,Gabriellamouth,Active,2022-04-30
335807909909,Candice Ellis,"Moreno, Colon and Rodriguez",Checking,366944.08,EUR,5039,West Joshua,Active,2022-09-01
294108746986,Mikayla Tyler,Owen-Gentry,Investment,516019.55,GBP,2228,Port Reginatown,Inactive,2015-08-26
195119347441,Allen Santiago,Jones LLC,Savings,387960.05,JPY,8966,New Kenneth,Suspended,2015-03-23
215947929175,Nancy Hoffman,Shannon and Sons,Investment,84430.89,AUD,5969,Gouldberg,Active,2020-10-07
142207669373,Shane Miller,"Gibson, Williams and Cross",Savings,457144.89,JPY,6062,West Jamesfurt,Suspended,2018-02-28
577288252206,Kirk Campos MD,Summers-Hernandez,Checking,359552.48,AUD,1470,Murrayfort,Active,2015-05-25
224230413910,John Mccarty,"Moran, Rasmussen and Brown",Investment,146592.14,GBP,2578,Collinston,Inactive,2024-01-08
167358241516,Colin Myers,"Morgan, Scott and Stanley",Checking,133530.83,JPY,1560,Joseport,Inactive,2015-09-29
249244941074,Casey Robinson,Burns-Foster,Credit,832004.71,USD,7159,Harringtonshire,Active,2024-03-27
825834452053,Diane Scott,Johnson and Sons,Investment,706356.71,GBP,2415,Port Ericstad,Active,2021-07-18
903571965636,Rachel Hill,Brooks Group,Checking,944883.68,JPY,6638,Campbellview,Active,2021-01-04
335941399350,Antonio Le,Adkins Group,Investment,503143.39,AUD,5991,Williamschester,Active,2020-01-27
284741857814,Teresa Moyer,Knapp Inc,Investment,987274.13,USD,2928,Kellyport,Inactive,2023-01-06
124479798039,Ronnie Nguyen,"West, Reynolds and Schmidt",Savings,229077.38,USD,7669,Ericburgh,Active,2021-09-16
115348924732,Adriana Freeman,Gonzalez LLC,Investment,958408.38,GBP,9539,Kimport,Inactive,2021-05-18
185391616384,Stacey Franco,Ward-Myers,Investment,782708.54,GBP,8538,Tammychester,Suspended,2016-08-08
139487791502,Jacob Nielsen,Molina-Davis,Investment,860936.3,AUD,7192,North Kendra,Active,2020-09-17
268902406107,Ariel Kerr,"Mckinney, Roberson and Gaines",Checking,623209.74,USD,8904,Myerstown,Inactive,2018-10-14
240733227062,Judy Brown,Ryan Ltd,Credit,124393.47,USD,6158,Angelicachester,Inactive,2020-05-22
127341572408,Alexander Duran,Padilla and Sons,Investment,122967.01,USD,6686,Janicestad,Suspended,2024-02-08
100030147223,Sarah Patel,Anderson-Bailey,Investment,334567.55,EUR,5280,East Tammy,Suspended,2024-03-20
384626763656,Misty Kim DDS,Vasquez-Clements,Checking,438846.23,USD,3351,East Kimberlytown,Inactive,2023-10-25
629452138669,Alexis Fowler,Wang Ltd,Checking,120627.84,GBP,9858,Paulport,Active,2021-11-18
681913913498,Ashley Duffy,Nelson-Stanley,Credit,684234.14,EUR,1625,Port Tammy,Inactive,2017-08-21
298270958737,Edward Simpson,"Stanton, Young and Cook",Investment,226393.65,GBP,9580,North Jose,Inactive,2021-07-19
139918074071,Miranda Luna,Cunningham-Smith,Credit,507107.75,EUR,5407,Johnsonstad,Suspended,2015-07-30
259267219522,Brian Smith,Randall and Sons,Checking,374783.87,JPY,2206,North Paul,Suspended,2024-01-09
240756765915,Theresa Williamson,"Howell, Rogers and Harris",Credit,641863.92,AUD,2496,Vanceville,Inactive,2020-08-04
162431610409,Robert Nelson,"Romero, Gregory and Roberts",Savings,886782.51,USD,8884,Lake Elizabethberg,Suspended,2016-07-31
309148921046,Philip Carroll,Vega-Elliott,Savings,463218.91,GBP,6023,New Loriton,Active,2019-08-06
320757128370,Dana Sanchez,Hall-Morris,Investment,216317.61,JPY,8015,New Deborahville,Suspended,2024-02-01
139622575194,Sheri Schaefer,"Williams, Baxter and Washington",Credit,300748.19,GBP,8828,Thomaston,Suspended,2019-08-09
293563389302,Renee Hopkins,"Larson, Williams and Martinez",Investment,817756.2,JPY,8599,East Michellebury,Suspended,2021-02-23
233343996442,Christopher Ellison,Hawkins and Sons,Savings,267603.66,AUD,5028,Kinghaven,Suspended,2021-01-06
757299231539,Samantha Villanueva,Dean Ltd,Investment,839091.72,EUR,7836,Payneberg,Suspended,2016-04-26
258195215421,Kevin Fitzgerald,"Manning, Ross and Williams",Checking,245181.95,JPY,7017,South Scott,Active,2015-05-05
228364521186,Melissa Young,Blankenship-Kidd,Savings,226199.1,JPY,2723,New Charlesstad,Active,2023-11-15
155321030293,Calvin Butler,Sellers Inc,Credit,565623.12,AUD,1074,Kathrynville,Active,2017-07-08
152851770092,Eric Combs,Ramos-Andrade,Investment,587011.63,USD,1366,New Trevor,Suspended,2021-08-08
223194130170,Diamond Walker,Perry PLC,Investment,277849.57,EUR,5157,Austinbury,Inactive,2021-05-15
199972854353,Richard Martinez,Gordon and Sons,Checking,273003.93,USD,7332,Nancyfurt,Suspended,2023-01-05
298133734905,Jason Lam,Allen-Jennings,Checking,535786.61,GBP,8526,Liside,Inactive,2015-01-18
307012349057,Joshua Perez,"Wood, Wang and Tucker",Savings,536462.57,EUR,3688,Kathleenside,Suspended,2019-02-22
112777807869,Mark Harris,"Burnett, Cruz and Calhoun",Savings,623232.85,GBP,2350,West Sandrastad,Suspended,2014-09-15
141091668715,Holly Gonzalez,Lindsey and Sons,Investment,713637.92,JPY,7371,West Jillside,Inactive,2018-05-10
221390390838,Nancy Knox,"Farmer, Swanson and Humphrey",Credit,258258.55,USD,7082,East Melaniefurt,Active,2023-02-19
